mask1,mask2,intersection,mask1_size,mask2_size,mask2_size_at_mask1_z,iou,iou_at_mask1_z,containment_2p,containment_hcr_at_z,is_best_match,somaprint_hcr_label,somaprint_best_score,somaprint_second_score,somaprint_confident
753,19332,243,467,2876,1510,0.0783870967741935,0.1401384083044982,0.5203426124197003,0.1609271523178808,True,19332,14.616953748795863,2.5788878878372183,True
754,19272,406,417,3461,988,0.1169354838709677,0.4064064064064064,0.973621103117506,0.4109311740890688,True,19272,23.435410508753737,3.3163058145068574,True
754,16265,9,417,8198,1877,0.0010457820125493,0.0039387308533916,0.0215827338129496,0.0047948854555141,False,19272,23.435410508753737,3.3163058145068574,True
755,18816,363,599,3848,922,0.0888834476003917,0.3134715025906736,0.6060100166944908,0.3937093275488069,True,18816,16.398156960495495,4.063629317807534,True
755,16928,55,599,2212,619,0.0199564586357039,0.0472914875322441,0.0918196994991652,0.0888529886914378,False,18816,16.398156960495495,4.063629317807534,True
755,17616,1,599,2836,980,0.0002912055911473,0.0006337135614702,0.001669449081803,0.0010204081632653,False,18816,16.398156960495495,4.063629317807534,True
756,19726,302,479,2424,839,0.1161091887735486,0.297244094488189,0.6304801670146137,0.3599523241954708,True,19726,21.608931877761346,3.838307118259132,True
756,18830,2,479,2960,554,0.0005819028222286,0.0019398642095053,0.0041753653444676,0.003610108303249,False,19726,21.608931877761346,3.838307118259132,True
758,20314,117,467,208,117,0.2096774193548387,0.2505353319057816,0.2505353319057816,1.0,True,20314,18.916309774935772,4.017414435818055,True
759,20010,0,413,548,0,0.0,0.0,0.0,0.0,False,20010,4.438521659773161,2.956699850609367,False
760,18822,515,574,3934,1127,0.1289757074881042,0.4342327150084317,0.8972125435540069,0.4569653948535936,True,18822,28.791510096297134,2.884918989925805,True
761,18838,300,437,2643,635,0.1079136690647482,0.38860103626943,0.6864988558352403,0.4724409448818897,True,18838,22.858193778312852,3.41971558287197,True
761,19727,11,437,3041,1328,0.0031727718488606,0.0062713797035347,0.0251716247139588,0.0082831325301204,False,18838,22.858193778312852,3.41971558287197,True
762,16936,457,652,4700,1491,0.0933605720122574,0.2710557532621589,0.700920245398773,0.306505700871898,True,16936,20.061326125063708,3.598940202389811,True
763,18822,15,302,3934,1127,0.0035536602700781,0.0106082036775106,0.0496688741721854,0.0133096716947648,False,19726,5.441698941577272,5.057396354457976,False
763,19726,6,302,2424,839,0.0022058823529411,0.0052863436123348,0.0198675496688741,0.0071513706793802,False,19726,5.441698941577272,5.057396354457976,False
763,18830,2,302,2960,554,0.0006134969325153,0.0023419203747072,0.0066225165562913,0.003610108303249,False,19726,5.441698941577272,5.057396354457976,False
764,19277,476,556,3876,1111,0.1203235591506572,0.399664147774979,0.8561151079136691,0.4284428442844284,True,19277,23.422203186115315,2.5512730009716935,True
765,16916,359,419,3899,1163,0.0906794645112402,0.2935404742436631,0.8568019093078759,0.3086844368013757,True,16916,27.435992170648248,4.7378326771094965,True
765,18795,13,419,2791,1135,0.0040663121676571,0.008436080467229,0.0310262529832935,0.011453744493392,False,16916,27.435992170648248,4.7378326771094965,True
766,19682,188,248,2415,801,0.0759595959595959,0.2183507549361208,0.7580645161290323,0.2347066167290886,True,19682,10.986141585097641,4.489218456476781,True
767,19710,331,436,2213,916,0.1427955133735979,0.3241919686581782,0.7591743119266054,0.361353711790393,True,19710,18.33265741907823,4.1532500746725685,True
767,18199,1,436,3407,911,0.0002602811035918,0.00074294205052,0.0022935779816513,0.0010976948408342,False,19710,18.33265741907823,4.1532500746725685,True
768,19735,196,518,1448,945,0.1107344632768361,0.154696132596685,0.3783783783783784,0.2074074074074074,True,19735,9.820857996183655,6.043914314737811,True
768,19329,166,518,1585,1585,0.0856995353639649,0.0856995353639649,0.3204633204633205,0.1047318611987381,False,19735,9.820857996183655,6.043914314737811,True
768,18840,68,518,1139,726,0.0427942101950912,0.0578231292517006,0.1312741312741312,0.09366391184573,False,19735,9.820857996183655,6.043914314737811,True
768,18829,80,518,2061,1757,0.0320128051220488,0.0364464692482915,0.1544401544401544,0.0455321570859419,False,19735,9.820857996183655,6.043914314737811,True
768,16960,8,518,3507,1322,0.0019915359721184,0.0043668122270742,0.0154440154440154,0.0060514372163388,False,19735,9.820857996183655,6.043914314737811,True
769,19271,640,695,4062,738,0.1554529997571047,0.807061790668348,0.920863309352518,0.8672086720867209,True,19271,23.654545326065882,6.550687429166898,True
769,20324,25,695,336,175,0.0248508946322067,0.029585798816568,0.0359712230215827,0.1428571428571428,False,19271,23.654545326065882,6.550687429166898,True
770,17558,0,307,2590,0,0.0,0.0,0.0,0.0,False,17558,3.7706341170209385,3.4325550189265193,False
771,9097,77,277,6937,176,0.0107888468544206,0.2047872340425532,0.2779783393501805,0.4375,True,9097,12.180952539912601,6.068605318433516,True
771,17591,90,277,2875,416,0.0293925538863487,0.1492537313432835,0.3249097472924188,0.2163461538461538,False,9097,12.180952539912601,6.068605318433516,True
771,18242,12,277,2571,403,0.004231311706629,0.0179640718562874,0.0433212996389891,0.0297766749379652,False,9097,12.180952539912601,6.068605318433516,True
771,18247,10,277,4408,722,0.002139037433155,0.0101112234580384,0.0361010830324909,0.0138504155124653,False,9097,12.180952539912601,6.068605318433516,True
772,14083,361,399,5674,1311,0.0632002801120448,0.2676056338028169,0.9047619047619048,0.2753623188405797,True,14083,18.49022261749795,4.12100398212913,True
773,17628,380,722,2165,1530,0.1515755883526126,0.202991452991453,0.5263157894736842,0.2483660130718954,True,17628,11.549592288970217,10.27013947528089,True
773,18840,36,722,1139,726,0.0197260273972602,0.0254957507082152,0.0498614958448753,0.0495867768595041,False,17628,11.549592288970217,10.27013947528089,True
774,17638,141,269,3629,469,0.0375299441043385,0.236180904522613,0.5241635687732342,0.3006396588486141,True,17638,12.604595978818034,4.807910244312505,True
775,17503,2,673,2244,424,0.0006861063464837,0.0018264840182648,0.0029717682020802,0.0047169811320754,True,17503,12.932435790380373,6.355366194942709,True
776,11308,463,524,9880,973,0.046574791268484,0.4477756286266924,0.8835877862595419,0.4758478931140801,True,11308,24.34704469578538,3.049850040195947,True
777,16830,475,610,4574,977,0.1008706731790189,0.427158273381295,0.7786885245901639,0.4861821903787103,True,16830,25.948006872268255,4.18009510206596,True
777,19686,4,610,1968,811,0.0015540015540015,0.0028228652081863,0.0065573770491803,0.0049321824907521,False,16830,25.948006872268255,4.18009510206596,True
778,18144,418,508,3671,1453,0.1111406540813613,0.2709008425145819,0.8228346456692913,0.2876806607019959,True,18144,22.147272205003695,3.460219671353841,True
779,18795,313,337,2791,738,0.111190053285968,0.410761154855643,0.9287833827893176,0.4241192411924119,True,18795,29.68240058948217,4.721202085398264,True
779,16916,1,337,3899,790,0.0002361275088547,0.0008880994671403,0.0029673590504451,0.0012658227848101,False,18795,29.68240058948217,4.721202085398264,True
780,9127,780,934,10928,1768,0.0703844071467244,0.4058272632674297,0.8351177730192719,0.4411764705882353,True,9127,30.18086644381779,4.647037133378483,True
780,20821,11,934,371,371,0.008500772797527,0.008500772797527,0.0117773019271948,0.0296495956873315,False,9127,30.18086644381779,4.647037133378483,True
781,19727,175,230,3041,692,0.0565245478036175,0.2342704149933065,0.7608695652173914,0.2528901734104046,False,19727,7.053289755850973,5.932610044737878,False
781,18838,7,230,2643,298,0.0024424284717376,0.0134357005758157,0.0304347826086956,0.023489932885906,False,19727,7.053289755850973,5.932610044737878,False
782,18221,416,589,2607,1316,0.1496402877697841,0.2793821356615178,0.7062818336162988,0.3161094224924012,True,18221,22.583612510854767,5.567978107415727,True
782,17591,104,589,2875,1297,0.0309523809523809,0.058361391694725,0.1765704584040747,0.0801850424055512,False,18221,22.583612510854767,5.567978107415727,True
783,19727,414,451,3041,692,0.1345029239766081,0.5679012345679012,0.917960088691796,0.5982658959537572,True,19727,26.390163256975626,3.70519989727535,True
783,20821,1,451,371,371,0.0012180267965895,0.0012180267965895,0.0022172949002217,0.0026954177897574,False,19727,26.390163256975626,3.70519989727535,True
784,19710,7,367,2213,903,0.0027205596579867,0.0055423594615993,0.0190735694822888,0.0077519379844961,False,17556,6.856087489406773,4.245957693859282,False
785,15657,247,557,4734,1183,0.0489690721649484,0.1654387139986604,0.4434470377019748,0.2087912087912088,True,15657,12.622787601317945,5.2400689380844065,True
785,17558,111,557,2590,956,0.0365612648221343,0.079172610556348,0.1992818671454219,0.1161087866108786,False,15657,12.622787601317945,5.2400689380844065,True
786,16310,432,741,3223,1065,0.1223103057757644,0.314410480349345,0.582995951417004,0.4056338028169014,True,16310,15.268316326393805,4.627577041123727,True
786,16928,118,741,2212,540,0.0416225749559082,0.1014617368873602,0.1592442645074224,0.2185185185185185,False,16310,15.268316326393805,4.627577041123727,True
787,18742,96,164,3885,1087,0.0242853528965342,0.0831168831168831,0.5853658536585366,0.0883164673413063,False,18742,8.286050306563201,3.4832715580928943,False
788,18811,383,668,3031,2218,0.1155006031363088,0.1530163803435877,0.5733532934131736,0.172678088367899,True,18811,15.143488323119486,4.400058141489093,True
788,16936,42,668,4700,2512,0.0078858430341719,0.0133843212237093,0.0628742514970059,0.0167197452229299,False,18811,15.143488323119486,4.400058141489093,True
789,16951,228,788,4109,1695,0.0488327264938959,0.1011086474501108,0.2893401015228426,0.1345132743362831,True,16951,11.951752180292534,4.362487419259317,True
789,18841,23,788,2187,1109,0.0077913279132791,0.0122732123799359,0.0291878172588832,0.0207394048692515,False,16951,11.951752180292534,4.362487419259317,True
789,19332,14,788,2876,1836,0.0038356164383561,0.0053639846743295,0.0177664974619289,0.0076252723311546,False,16951,11.951752180292534,4.362487419259317,True
790,20694,4,10,2201,2201,0.0018124150430448,0.0018124150430448,0.4,0.0018173557473875,False,20694,14.291784580228057,6.150960353697785,True
791,16830,19,257,4574,496,0.0039484621778886,0.0258855585831062,0.0739299610894941,0.0383064516129032,False,16830,5.469628236910433,3.0967208169094675,False
792,7300,23,685,9930,457,0.0021714501510574,0.0205540661304736,0.0335766423357664,0.0503282275711159,True,7300,14.414994697153263,3.034604512125348,True
793,17591,183,782,2875,1297,0.0526770293609671,0.0965189873417721,0.2340153452685422,0.141094834232845,False,17591,6.511915862643232,3.19453584356406,False
794,19730,268,963,3808,1218,0.0595158783033533,0.1400940930475692,0.2782969885773624,0.2200328407224959,True,19730,12.96818212346643,4.356839537626308,True
794,18829,149,963,2061,1757,0.0518260869565217,0.057954103461688,0.1547248182762201,0.0848036425725668,False,19730,12.96818212346643,4.356839537626308,True
794,19735,45,963,1448,945,0.0190194420963651,0.0241545893719806,0.0467289719626168,0.0476190476190476,False,19730,12.96818212346643,4.356839537626308,True
796,20694,103,252,2201,2201,0.0438297872340425,0.0438297872340425,0.4087301587301587,0.0467969104952294,True,20694,14.883149426613771,3.971690003645441,True
797,18231,37,515,233,233,0.0520393811533052,0.0520393811533052,0.0718446601941747,0.1587982832618025,True,19306,9.607994183680422,4.7970419980913475,False
797,15191,14,515,2631,700,0.0044699872286079,0.0116569525395503,0.0271844660194174,0.02,False,19306,9.607994183680422,4.7970419980913475,False
797,16926,1,515,2574,2081,0.0003238341968911,0.0003853564547206,0.0019417475728155,0.0004805382027871,False,19306,9.607994183680422,4.7970419980913475,False
798,17611,557,622,6073,1948,0.0907461713913326,0.2767014406358669,0.8954983922829582,0.2859342915811088,True,17611,21.354380981373716,5.619023008646006,True
799,13022,628,861,8103,2065,0.0753358925143953,0.2732811140121845,0.7293844367015099,0.3041162227602905,True,13022,17.743868399882228,4.198166395032332,True
799,18767,8,861,3456,1297,0.0018565792527268,0.0037209302325581,0.0092915214866434,0.0061680801850424,False,13022,17.743868399882228,4.198166395032332,True
800,19677,377,438,2622,1323,0.140514349608647,0.2723988439306358,0.860730593607306,0.2849584278155707,True,19677,26.12226223107146,3.246166996953048,True
801,20696,0,322,236,0,0.0,0.0,0.0,0.0,False,20696,5.12741752068946,4.571867133388917,False
802,18257,361,657,2860,918,0.1143852978453738,0.2973640856672158,0.5494672754946728,0.3932461873638344,True,18257,15.094170793299712,3.977494555419368,True
802,17623,79,657,1482,293,0.0383495145631068,0.0907003444316877,0.1202435312024353,0.2696245733788396,False,18257,15.094170793299712,3.977494555419368,True
802,17628,124,657,2165,855,0.0459599703484062,0.0893371757925072,0.1887366818873668,0.1450292397660818,False,18257,15.094170793299712,3.977494555419368,True
802,14619,18,657,4623,1157,0.0034207525655644,0.010022271714922,0.0273972602739726,0.0155574762316335,False,18257,15.094170793299712,3.977494555419368,True
802,18268,5,657,1629,904,0.002192021043402,0.0032133676092544,0.0076103500761035,0.0055309734513274,False,18257,15.094170793299712,3.977494555419368,True
803,16205,416,569,6694,1244,0.0607565357090696,0.297780959198282,0.7311072056239016,0.3344051446945337,True,16205,22.56975272273303,3.3395139483723333,True
804,18742,391,400,3885,1318,0.1004108885464817,0.2946495855312736,0.9775,0.2966616084977238,True,18742,23.18141574341605,3.7527944248684193,True
805,19697,401,435,3339,1191,0.1188852653424251,0.3273469387755102,0.92183908045977,0.3366918555835432,True,19697,19.778681502747272,5.884863652379112,True
806,10172,497,543,10272,1189,0.0481682496607869,0.4024291497975708,0.9152854511970534,0.4179983179142136,True,10172,20.476527499457937,2.4802283463348735,True
807,18775,461,493,3184,519,0.1433457711442786,0.8366606170598911,0.9350912778904664,0.8882466281310212,True,18775,25.76598265591692,3.077097618373011,True
808,16894,282,306,4056,740,0.0691176470588235,0.369109947643979,0.9215686274509804,0.3810810810810811,True,16894,30.988951845632567,5.443868358870758,True
808,13028,1,306,8149,943,0.0001182872013248,0.000801282051282,0.0032679738562091,0.0010604453870625,False,16894,30.988951845632567,5.443868358870758,True
809,20694,11,12,2201,1115,0.0049954586739327,0.0098566308243727,0.9166666666666666,0.0098654708520179,False,20694,8.488985909682697,3.0435856459513313,False
810,19703,171,237,1399,581,0.1167235494880546,0.2642967542503864,0.7215189873417721,0.2943201376936317,True,19703,17.225453575525215,3.7242609211577737,True
811,20026,253,262,1875,780,0.1342887473460721,0.320659062103929,0.965648854961832,0.3243589743589744,True,20026,19.325576758535014,6.826612815486163,True
812,19308,498,737,3078,1746,0.1501356647573108,0.2508816120906801,0.6757123473541384,0.2852233676975945,True,19308,19.088274331728115,3.938233651162304,True
812,19304,16,737,4139,2243,0.0032921810699588,0.0053981106612685,0.0217096336499321,0.0071333036112349,False,19308,19.088274331728115,3.938233651162304,True
813,18221,1,246,2607,441,0.0003506311360448,0.0014577259475218,0.0040650406504065,0.0022675736961451,False,18221,4.219593100290503,2.886944310547069,False
814,20320,3,331,1372,281,0.0017647058823529,0.0049261083743842,0.0090634441087613,0.0106761565836298,True,20320,19.930544423167,3.26766898362005,True
815,16823,0,314,2627,0,0.0,0.0,0.0,0.0,False,16823,10.107493026243024,3.5903137733741297,True
816,13028,432,476,8149,943,0.0527279384840717,0.4376899696048632,0.907563025210084,0.4581124072110286,True,13028,32.75373953019222,4.942913659329531,True
816,16894,17,476,4056,740,0.0037652270210409,0.0141784820683903,0.0357142857142857,0.0229729729729729,False,13028,32.75373953019222,4.942913659329531,True
817,19304,567,716,4139,2870,0.1322294776119403,0.1878105332891686,0.7918994413407822,0.1975609756097561,True,19304,16.93679214002044,4.7476785648174,True
817,19308,82,716,3078,2129,0.0220905172413793,0.0296778863554107,0.1145251396648044,0.0385157350868952,False,19304,16.93679214002044,4.7476785648174,True
817,17595,7,716,3346,392,0.0017262638717632,0.0063578564940962,0.0097765363128491,0.0178571428571428,False,19304,16.93679214002044,4.7476785648174,True
818,19248,427,503,2491,921,0.1663420335021425,0.4282848545636911,0.8489065606361829,0.4636264929424538,True,19248,27.05156890851339,3.239911922513072,True
819,20026,298,770,1875,1198,0.1269706007669365,0.1784431137724551,0.387012987012987,0.2487479131886477,False,20026,19.714134913950428,2.357145733116798,True
819,20328,69,770,513,269,0.0568369028006589,0.0711340206185567,0.0896103896103896,0.2565055762081784,True,20026,19.714134913950428,2.357145733116798,True
820,19297,422,629,3505,1747,0.1136853448275862,0.2159672466734902,0.670906200317965,0.2415569547796222,True,19297,16.279429568439856,3.9158495499258024,True
821,16924,349,501,5241,1113,0.0647135175227146,0.2758893280632411,0.6966067864271457,0.3135669362084456,True,16924,23.95738788833804,3.4240273991228256,True
822,13568,39,52,6401,471,0.0060804490177736,0.0805785123966942,0.75,0.0828025477707006,True,13568,6.179008673184853,4.851534460217947,False
823,15142,261,291,3949,729,0.0655943704448353,0.3438735177865613,0.8969072164948454,0.3580246913580246,True,15142,20.192533226069354,4.703745300335434,True
824,18767,270,349,3456,1297,0.0763790664780763,0.1962209302325581,0.7736389684813754,0.2081727062451812,True,18767,15.90512421720407,5.32180635851864,True
824,13022,61,349,8103,2065,0.0072696937194613,0.0259243518912027,0.1747851002865329,0.0295399515738498,False,18767,15.90512421720407,5.32180635851864,True
824,16252,13,349,2587,646,0.0044474854601436,0.0132382892057026,0.0372492836676217,0.0201238390092879,False,18767,15.90512421720407,5.32180635851864,True
825,18733,510,638,3674,1033,0.1341399263545502,0.4392764857881137,0.799373040752351,0.4937076476282672,True,18733,22.91358441906577,3.9197689037057795,True
825,16207,23,638,5289,1196,0.0038956639566395,0.0127001656543346,0.0360501567398119,0.0192307692307692,False,18733,22.91358441906577,3.9197689037057795,True
826,18155,476,693,4301,925,0.1053563523683045,0.4168126094570928,0.6868686868686869,0.5145945945945946,True,18155,24.15896789450035,1.8985950195495722,True
827,17585,465,825,5063,2780,0.0857458971049234,0.1480891719745223,0.5636363636363636,0.1672661870503597,True,17585,10.980222410039705,5.834806548649008,True
827,15174,85,825,3437,1047,0.0203495331577687,0.0475657526580861,0.103030303030303,0.0811843361986628,False,17585,10.980222410039705,5.834806548649008,True
827,16913,39,825,1911,1106,0.014460511679644,0.0206131078224101,0.0472727272727272,0.0352622061482821,False,17585,10.980222410039705,5.834806548649008,True
828,20027,307,315,2542,589,0.1203921568627451,0.5142378559463987,0.9746031746031746,0.5212224108658744,True,20027,30.91068847382326,4.517766537113938,True
829,15176,287,613,5341,1174,0.0506440797600141,0.1913333333333333,0.4681892332789559,0.2444633730834753,True,15176,13.461420577496618,7.115460275785016,True
829,16897,252,613,3305,1566,0.0687397708674304,0.1307732226258433,0.4110929853181077,0.160919540229885,False,15176,13.461420577496618,7.115460275785016,True
829,16891,27,613,2112,809,0.0100074128984432,0.0193548387096774,0.0440456769983686,0.0333745364647713,False,15176,13.461420577496618,7.115460275785016,True
830,16900,492,582,3250,1164,0.1473053892215569,0.3923444976076555,0.845360824742268,0.422680412371134,True,16900,18.358281098186286,4.817519825277279,True
830,12495,8,582,5686,897,0.0012779552715654,0.0054384772263766,0.0137457044673539,0.0089186176142697,False,16900,18.358281098186286,4.817519825277279,True
831,18161,543,779,3469,1200,0.1465587044534413,0.378133704735376,0.6970474967907574,0.4525,True,18161,21.438410593440306,2.9660936529533717,True
832,15665,301,425,4433,1022,0.0660522273425499,0.262652705061082,0.7082352941176471,0.2945205479452055,True,15665,15.333918103103674,3.3279375481792863,True
833,11383,545,730,8258,3385,0.0645505152197086,0.1526610644257703,0.7465753424657534,0.1610044313146233,True,11383,19.423040307116764,5.579001691566535,True
833,18220,150,730,2559,1440,0.0477859190825103,0.0742574257425742,0.2054794520547945,0.1041666666666666,False,11383,19.423040307116764,5.579001691566535,True
834,17532,368,504,2401,878,0.1450532124556562,0.3629191321499014,0.7301587301587301,0.4191343963553531,True,17532,21.594195380094295,4.679960251617433,True
834,15142,86,504,3949,729,0.0196931531944126,0.074978204010462,0.1706349206349206,0.1179698216735253,False,17532,21.594195380094295,4.679960251617433,True
835,16280,403,553,4682,800,0.0834023178807947,0.4242105263157895,0.72875226039783,0.50375,True,16280,24.197672036815288,3.720762084110513,True
835,13023,43,553,8168,1085,0.0049550587693016,0.0269592476489028,0.077757685352622,0.0396313364055299,False,16280,24.197672036815288,3.720762084110513,True
835,13028,1,553,8149,943,0.0001149293184691,0.0006688963210702,0.0018083182640144,0.0010604453870625,False,16280,24.197672036815288,3.720762084110513,True
836,19672,0,63,2430,0,0.0,0.0,0.0,0.0,False,19672,3.7109692789859867,3.091228603103353,False
837,18125,353,436,3467,851,0.0994366197183098,0.3779443254817987,0.8096330275229358,0.4148061104582843,True,18125,22.32699333010451,3.5436084601891165,True
838,18133,399,623,3762,1350,0.1001003512293025,0.2534942820838627,0.6404494382022472,0.2955555555555555,True,18133,16.338151186346515,2.7540698854529118,True
839,18191,0,440,2315,0,0.0,0.0,0.0,0.0,False,18191,14.1545755846405,3.2976016992458095,True
840,12495,287,380,5686,487,0.0496625713791313,0.4948275862068965,0.7552631578947369,0.5893223819301848,True,12495,16.930526666046678,5.898983806645105,True
840,14059,38,380,3311,466,0.0104024089789214,0.047029702970297,0.1,0.0815450643776824,False,12495,16.930526666046678,5.898983806645105,True
840,16900,10,380,3250,580,0.0027624309392265,0.0105263157894736,0.0263157894736842,0.0172413793103448,False,12495,16.930526666046678,5.898983806645105,True
841,19263,340,539,3088,869,0.1034377852144812,0.3183520599250936,0.6307977736549165,0.3912543153049482,True,19263,19.839827927613623,4.906517747888932,True
841,15127,39,539,3206,720,0.0105234754452239,0.031967213114754,0.072356215213358,0.0541666666666666,False,19263,19.839827927613623,4.906517747888932,True
842,20027,149,154,2542,589,0.0585001963093835,0.2508417508417508,0.9675324675324676,0.2529711375212224,False,20547,13.736515272664972,6.195770752328393,True
843,19314,354,496,2711,1105,0.1240799158780231,0.2838813151563753,0.7137096774193549,0.3203619909502262,True,19314,19.579114453811737,5.348077297162683,True
843,18237,1,496,4000,1419,0.000222469410456,0.0005224660397074,0.002016129032258,0.0007047216349541,False,19314,19.579114453811737,5.348077297162683,True
844,19671,547,857,3691,1642,0.1367158210447388,0.2802254098360656,0.6382730455075846,0.3331303288672351,True,19671,30.58632130233212,4.152702482203476,True
844,18125,76,857,3467,1369,0.0178907721280602,0.0353488372093023,0.0886814469078179,0.0555149744338933,False,19671,30.58632130233212,4.152702482203476,True
844,19235,32,857,2315,961,0.0101910828025477,0.0179171332586786,0.0373395565927654,0.0332986472424557,False,19671,30.58632130233212,4.152702482203476,True
845,18138,397,434,3170,915,0.1237917056439039,0.4170168067226891,0.9147465437788018,0.433879781420765,True,18138,22.239434471570238,4.042083918036806,True
845,18127,14,434,3005,989,0.0040875912408759,0.0099361249112846,0.032258064516129,0.0141557128412537,False,18138,22.239434471570238,4.042083918036806,True
846,16252,290,354,2587,646,0.1093926820067899,0.4084507042253521,0.8192090395480226,0.4489164086687306,True,16252,18.722812862535132,3.650222348974919,True
846,18767,20,354,3456,828,0.0052770448548812,0.0172117039586919,0.0564971751412429,0.0241545893719806,False,16252,18.722812862535132,3.650222348974919,True
847,16898,277,527,3149,1185,0.0814945572227125,0.1930313588850174,0.5256166982922201,0.2337552742616033,True,16898,9.271200777361818,5.642215284051485,False
847,19304,74,527,4139,1204,0.0161149825783972,0.0446590223295111,0.1404174573055028,0.0614617940199335,False,16898,9.271200777361818,5.642215284051485,False
847,17595,34,527,3346,1856,0.0088564730398541,0.0144742443593018,0.064516129032258,0.0183189655172413,False,16898,9.271200777361818,5.642215284051485,False
848,19235,257,274,2315,317,0.1102058319039451,0.7694610778443114,0.937956204379562,0.8107255520504731,True,19235,33.436553072872165,4.934603781987948,True
848,16795,4,274,6452,609,0.0005950609937518,0.0045506257110352,0.0145985401459854,0.0065681444991789,False,19235,33.436553072872165,4.934603781987948,True
849,18772,98,539,3304,760,0.0261682242990654,0.0815986677768526,0.1818181818181818,0.1289473684210526,False,14576,10.220254356881444,6.7244134541484835,True
850,17507,261,680,1876,265,0.1137254901960784,0.3815789473684211,0.3838235294117647,0.9849056603773584,True,17507,20.01914138093904,5.068164138938622,True
850,16207,305,680,5289,638,0.0538488700564971,0.3010858835143139,0.4485294117647059,0.4780564263322884,False,17507,20.01914138093904,5.068164138938622,True
851,18772,236,341,3304,760,0.0692285127603402,0.2728323699421965,0.6920821114369502,0.3105263157894737,True,18772,19.762792215799635,3.7810706551792728,True
851,15665,58,341,4433,472,0.0122985581000848,0.0768211920529801,0.1700879765395894,0.1228813559322034,False,18772,19.762792215799635,3.7810706551792728,True
852,14059,364,529,3311,971,0.1047180667433832,0.3204225352112676,0.6880907372400756,0.3748712667353244,True,14059,13.095350384484377,4.5680245780177335,True
852,17585,26,529,5063,810,0.0046712181099532,0.0198019801980198,0.0491493383742911,0.0320987654320987,False,14059,13.095350384484377,4.5680245780177335,True
852,17571,6,529,1953,746,0.0024232633279483,0.0047281323877068,0.0113421550094517,0.0080428954423592,False,14059,13.095350384484377,4.5680245780177335,True
852,12495,1,529,5686,897,0.0001609269391696,0.0007017543859649,0.0018903591682419,0.0011148272017837,False,14059,13.095350384484377,4.5680245780177335,True
853,20537,0,389,193,0,0.0,0.0,0.0,0.0,False,20537,19.0188063638088,4.131948936040814,True
854,13023,540,585,8168,677,0.0657494216486058,0.7479224376731302,0.9230769230769232,0.7976366322008862,True,13023,22.579724560621514,3.6732594364802456,True
855,14606,236,616,5075,990,0.043263061411549,0.1722627737226277,0.3831168831168831,0.2383838383838384,True,14606,9.089967406874297,5.915003198352564,False
855,16937,201,616,3798,834,0.0477094706859719,0.1609287429943955,0.3262987012987013,0.2410071942446043,False,14606,9.089967406874297,5.915003198352564,False
856,15127,234,448,3206,1168,0.0684210526315789,0.1693198263386396,0.5223214285714286,0.2003424657534246,True,15127,14.26007708408955,4.6816982660473805,True
856,15634,9,448,3249,1314,0.0024403470715835,0.0051340559041642,0.0200892857142857,0.0068493150684931,False,15127,14.26007708408955,4.6816982660473805,True
856,19263,3,448,3088,402,0.0008491367110104,0.0035419126328217,0.0066964285714285,0.0074626865671641,False,15127,14.26007708408955,4.6816982660473805,True
857,16239,320,380,5009,867,0.0631288222529098,0.3451995685005394,0.8421052631578947,0.3690888119953864,True,16239,20.04095272962014,4.22561116152119,True
857,15634,1,380,3249,855,0.0002756339581036,0.0008103727714748,0.0026315789473684,0.0011695906432748,False,16239,20.04095272962014,4.22561116152119,True
858,16795,494,505,6452,1801,0.0764350920625096,0.2726269315673289,0.9782178217821782,0.2742920599666851,True,16795,28.18845354411857,5.2165256637594775,True
858,19235,11,505,2315,961,0.0039159843360626,0.0075601374570446,0.0217821782178217,0.0114464099895941,False,16795,28.18845354411857,5.2165256637594775,True
859,12495,120,556,5686,1346,0.0196014374387455,0.0673400673400673,0.2158273381294964,0.0891530460624071,False,18786,13.883343701469396,4.7324016597116385,True
859,14059,74,556,3311,971,0.0195096229897179,0.050929112181693,0.1330935251798561,0.0762100926879505,False,18786,13.883343701469396,4.7324016597116385,True
859,18786,4,556,3248,459,0.0010526315789473,0.0039564787339268,0.0071942446043165,0.008714596949891,True,18786,13.883343701469396,4.7324016597116385,True
859,11967,1,556,3820,373,0.0002285714285714,0.0010775862068965,0.0017985611510791,0.002680965147453,False,18786,13.883343701469396,4.7324016597116385,True
860,19221,78,242,5466,1752,0.0138543516873889,0.0407098121085595,0.3223140495867768,0.0445205479452054,False,20307,10.323498555526651,5.2082312289756985,True
861,16207,267,281,5289,638,0.0503488591363379,0.4095092024539877,0.9501779359430604,0.4184952978056426,True,16207,13.500850591024813,3.61866302864497,True
861,18733,1,281,3674,514,0.0002529084471421,0.0012594458438287,0.0035587188612099,0.0019455252918287,False,16207,13.500850591024813,3.61866302864497,True
862,20016,79,496,1106,241,0.051871306631648,0.1200607902735562,0.1592741935483871,0.3278008298755187,True,20016,18.99274556692602,4.673732239131438,True
863,18759,374,626,2988,1007,0.1154320987654321,0.2970611596505162,0.597444089456869,0.3714001986097319,True,18759,16.36420138162887,5.947954441925117,True
863,17547,74,626,2523,350,0.0240650406504065,0.082039911308204,0.1182108626198083,0.2114285714285714,False,18759,16.36420138162887,5.947954441925117,True
864,19284,490,552,2670,521,0.1793557833089311,0.8404802744425386,0.8876811594202898,0.9404990403071016,True,19284,28.427459630780856,5.9641258211113986,True
